date_time,open,low,high,close,vol
2015-01-16,64.9,64.757,65.201,64.803,21302
2015-01-19,64.737,63.875,64.78,64.57,17872
2015-01-20,64.71,64.607,65.488,65.229,19377
2015-01-21,65.37,64.76,65.963,64.982,20683
2015-01-22,65.14,63.674,65.338,64.162,31238
2015-01-23,63.135,62.879,64.468,63.645,28995
2015-01-26,65.59,65.01100000000001,66.145,65.972,27533
2015-01-27,67.884,66.836,67.9,66.98899999999999,31284
2015-01-28,67.086,66.755,67.834,67.441,30269
2015-01-29,68.744,68.309,69.206,68.825,31659
2015-01-30,68.722,68.694,71.59,70.155,40614
2015-02-02,69.714,67.971,70.238,68.488,52187
2015-02-03,67.435,65.385,67.742,66.08,42785
2015-02-04,65.408,65.247,67.803,67.522,41379
2015-02-05,68.457,65.49600000000001,68.48899999999999,66.444,51690
2015-02-06,65.634,65.368,67.229,66.749,37915
2015-02-09,65.359,64.867,66.107,65.45,37103
2015-02-10,65.208,65.182,66.231,66.065,25682
2015-02-11,66.11399999999999,65.516,66.673,66.557,13295
2015-02-12,65.93,64.2,66.283,65.741,37643
2015-02-13,65.049,62.848,65.336,62.867,23745
2015-02-16,62.17,61.722,63.169,62.897,17464
2015-02-17,62.553999999999995,61.912,63.117,62.972,24301
2015-02-18,62.088,60.977,62.49,61.06399999999999,22655
2015-02-19,61.973,61.473,62.327,62.208,18630
2015-02-20,61.443999999999996,61.244,62.05,61.76,17639
2015-02-23,62.953,62.951,64.298,63.07,1820
2015-02-24,63.103,62.431000000000004,63.14,62.538000000000004,28028
2015-02-25,62.346000000000004,61.325,62.463,62.028,23519
2015-02-26,60.345,59.525,60.731,60.67100000000001,12138
2015-02-27,60.77,60.625,61.853,61.549,20200
2015-03-02,62.058,61.659,62.161,61.924,32248
2015-03-03,62.081,61.76,62.165,61.871,59996
2015-03-04,61.53,61.301,62.1,61.943000000000005,52694
2015-03-05,61.51,60.29600000000001,61.677,60.558,31353
2015-03-06,59.644,59.04,60.086000000000006,60.074,48206
2015-03-09,60.115,59.875,60.971000000000004,60.375,1686
2015-03-10,60.225,60.101000000000006,62.688,61.653999999999996,27054
