,BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL
476,TQBR,2015-02-16,Сбербанк,SBER,96104,9230110058.8,70.77,69.67,71.9,70.0,70.43,70.0,131054210,70.43,70.43,70.43,9223357893.1,9223357893.1,9223357893.1,
477,TQBR,2015-02-17,Сбербанк,SBER,144806,17549708874.3,70.25,69.72,73.96,72.45,72.06,72.45,243539660,72.06,72.06,72.06,17547286654.3,17547286654.3,17547286654.3,
478,TQBR,2015-02-18,Сбербанк,SBER,133908,17870680569.6,73.38,72.83,76.84,76.4,75.13,76.4,237863380,75.13,75.13,75.13,17860879203.0,17860879203.0,17860879203.0,
479,TQBR,2015-02-19,Сбербанк,SBER,127876,17678036332.8,76.0,72.8,76.56,73.78,74.04,73.78,238749450,74.04,74.04,74.04,17647747292.8,17647747292.8,17647747292.8,
480,TQBR,2015-02-20,Сбербанк,SBER,94682,13211569519.1,74.44,73.52,75.45,74.75,74.29,74.75,177829380,74.29,74.29,74.29,13180619600.3,13180619600.3,13180619600.3,
481,TQBR,2015-02-24,Сбербанк,SBER,72289,8559427368.2,72.0,71.76,73.87,73.7,72.99,73.7,117265120,73.0,73.0,73.0,8503811688.2,8503811688.2,8503811688.2,
482,TQBR,2015-02-25,Сбербанк,SBER,73567,9037614092.8,73.8,72.9,74.6,74.2,73.65,74.2,122714250,73.65,73.65,73.65,9030610472.8,9030610472.8,9030610472.8,
483,TQBR,2015-02-26,Сбербанк,SBER,87138,10888676558.6,75.0,74.6,76.6,75.95,75.64,75.95,143958950,75.64,75.64,75.64,10843963058.6,10843963058.6,10843963058.6,
484,TQBR,2015-02-27,Сбербанк,SBER,101883,9879008752.9,75.8,75.26,76.75,75.91,76.0,75.91,129979040,76.01,76.01,76.01,9853822686.9,9853822686.9,9853822686.9,
485,TQBR,2015-03-02,Сбербанк,SBER,82585,8504254242.3,76.38,76.1,77.45,76.2,76.83,76.2,110696420,76.83,76.83,76.83,8477819888.1,8477819888.1,8477819888.1,
486,TQBR,2015-03-03,Сбербанк,SBER,102459,9856981237.2,76.03,74.84,76.98,75.55,76.0,75.55,129705180,76.0,76.0,76.0,9851947290.9,9851947290.9,9851947290.9,
487,TQBR,2015-03-04,Сбербанк,SBER,85318,8753923797.8,75.35,72.31,75.72,72.31,74.31,72.31,117798050,74.31,74.31,74.31,8749689127.8,8749689127.8,8749689127.8,
488,TQBR,2015-03-05,Сбербанк,SBER,110374,12837220780.4,72.9,71.86,74.16,72.7,73.0,72.7,175857900,73.0,73.0,73.0,12831143107.4,12831143107.4,12831143107.4,
489,TQBR,2015-03-06,Сбербанк,SBER,70867,7709717540.5,73.08,72.58,74.11,73.25,73.39,73.25,105050160,73.39,73.39,73.39,7706367553.3,7706367553.3,7706367553.3,
490,TQBR,2015-03-10,Сбербанк,SBER,87264,10576419799.7,72.5,69.09,72.71,69.8,70.72,69.8,149557550,70.72,70.72,70.72,10568834124.7,10568834124.7,10568834124.7,
491,TQBR,2015-03-11,Сбербанк,SBER,96024,10529138063.7,69.8,68.78,71.31,70.68,70.33,70.68,149717760,70.33,70.33,70.33,10523739731.7,10523739731.7,10523739731.7,
492,TQBR,2015-03-12,Сбербанк,SBER,65570,5865438400.6,71.12,70.02,71.59,70.79,70.7,70.79,82959400,70.7,70.7,70.7,5856006466.2,5856006466.2,5856006466.2,
493,TQBR,2015-03-13,Сбербанк,SBER,93877,10497011469.8,71.0,67.81,71.3,67.87,69.21,67.87,151669320,69.21,69.21,69.21,10487764429.8,10487764429.8,10487764429.8,
494,TQBR,2015-03-16,Сбербанк,SBER,94637,10394053064.5,67.5,65.23,67.8,65.57,66.51,65.57,156289080,66.5,66.5,66.5,10389358439.5,10389358439.5,10389358439.5,
495,TQBR,2015-03-17,Сбербанк,SBER,105688,11909026946.1,66.05,63.86,66.45,64.65,64.91,64.65,183457200,64.91,64.91,64.91,11902237006.1,11902237006.1,11902237006.1,
