,BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL
152,TQBR,2019-08-12,МосБиржа,MOEX,10431,273473815.4,94.94,94.2,95.34,94.8,94.63,94.8,2890070,94.63,94.63,94.8,273473815.4,273473815.4,273473815.4,
153,TQBR,2019-08-13,МосБиржа,MOEX,14046,495946998.2,94.7,93.8,94.9,94.8,94.51,94.8,5247720,94.51,94.51,94.8,495946998.2,495946998.2,495946998.2,
154,TQBR,2019-08-14,МосБиржа,MOEX,15330,593057257.5,94.94,93.2,95.37,94.0,93.82,94.0,6321080,93.82,93.82,94.0,593057257.5,593057257.5,593057257.5,
155,TQBR,2019-08-15,МосБиржа,MOEX,13262,466683639.4,93.69,92.3,94.0,93.16,93.13,93.16,5011560,93.12,93.12,93.16,466683639.4,466683639.4,466683639.4,
156,TQBR,2019-08-16,МосБиржа,MOEX,8381,392459341.5,93.4,91.83,93.9,91.83,92.61,91.83,4237740,92.61,92.61,91.83,392459341.5,392459341.5,392459341.5,
157,TQBR,2019-08-19,МосБиржа,MOEX,11565,395433309.9,92.2,90.66,93.0,92.6,91.99,92.6,4311760,91.71,91.71,92.6,395433309.9,395433309.9,395433309.9,
158,TQBR,2019-08-20,МосБиржа,MOEX,12472,377655242.7,93.0,91.5,93.0,91.5,92.01,91.5,4103960,92.02,92.02,91.5,377655242.7,377655242.7,377655242.7,
159,TQBR,2019-08-21,МосБиржа,MOEX,20290,421693570.7,91.79,91.2,92.31,91.9,91.89,91.9,4590690,91.86,91.86,91.9,421693570.7,421693570.7,421693570.7,
160,TQBR,2019-08-22,МосБиржа,MOEX,21509,515756112.7,92.28,91.26,93.0,92.65,92.36,92.65,5587430,92.31,92.31,92.65,515756112.7,515756112.7,515756112.7,
161,TQBR,2019-08-23,МосБиржа,MOEX,38087,972213742.5,93.1,92.9,94.5,93.5,93.87,93.5,10357770,93.86,93.86,93.5,972213742.5,972213742.5,972213742.5,
162,TQBR,2019-08-26,МосБиржа,MOEX,7474,300636101.5,93.45,92.72,93.8,93.3,93.26,93.3,3223550,93.26,93.26,93.3,300636101.5,300636101.5,300636101.5,
163,TQBR,2019-08-27,МосБиржа,MOEX,14711,739495766.4,93.74,93.48,94.8,94.33,94.24,94.33,7846910,94.24,94.24,94.33,739495766.4,739495766.4,739495766.4,
164,TQBR,2019-08-28,МосБиржа,MOEX,11132,415219147.2,94.33,94.07,95.27,95.27,94.68,95.27,4385580,94.68,94.68,95.27,415219147.2,415219147.2,415219147.2,
165,TQBR,2019-08-29,МосБиржа,MOEX,9167,369758930.4,95.05,94.85,95.92,95.8,95.47,95.8,3873040,95.47,95.47,95.8,369758930.4,369758930.4,369758930.4,
166,TQBR,2019-08-30,МосБиржа,MOEX,19364,700217196.1,95.7,94.27,95.7,94.62,94.77,94.62,7389340,94.76,94.76,94.62,700217196.1,700217196.1,700217196.1,
167,TQBR,2019-09-02,МосБиржа,MOEX,12183,392757738.0,95.7,94.04,95.7,94.64,94.66,94.64,4149010,94.66,94.66,94.64,392757738.0,392757738.0,392757738.0,
168,TQBR,2019-09-03,МосБиржа,MOEX,17414,658244284.2,94.5,93.3,95.27,95.22,94.16,95.22,6990430,94.16,94.16,95.22,658244284.2,658244284.2,658244284.2,
169,TQBR,2019-09-04,МосБиржа,MOEX,10467,533703892.2,95.3,94.65,95.73,95.53,95.24,95.53,5603490,95.24,95.24,95.53,533703892.2,533703892.2,533703892.2,
170,TQBR,2019-09-05,МосБиржа,MOEX,18900,609043663.5,95.7,95.01,96.19,95.3,95.41,95.3,6382550,95.42,95.42,95.3,609043663.5,609043663.5,609043663.5,
171,TQBR,2019-09-06,МосБиржа,MOEX,11834,494464150.8,95.3,94.62,96.19,95.54,95.46,95.54,5179830,95.46,95.46,95.54,494464150.8,494464150.8,494464150.8,
172,TQBR,2019-09-09,МосБиржа,MOEX,21001,677253015.9,95.15,93.75,96.01,95.65,95.0,95.65,7129160,95.0,95.0,95.65,677253015.9,677253015.9,677253015.9,
173,TQBR,2019-09-10,МосБиржа,MOEX,24762,613782102.1,95.16,94.5,95.64,95.18,95.02,95.18,6459590,95.02,95.02,95.18,613782102.1,613782102.1,613782102.1,
174,TQBR,2019-09-11,МосБиржа,MOEX,21233,1055221317.4,95.44,94.05,96.98,96.79,96.53,96.79,10933410,96.51,96.51,96.79,1055221317.4,1055221317.4,1055221317.4,
175,TQBR,2019-09-12,МосБиржа,MOEX,19485,762552751.7,96.7,95.8,97.64,96.0,96.61,96.0,7893290,96.61,96.61,96.0,762552751.7,762552751.7,762552751.7,
176,TQBR,2019-09-13,МосБиржа,MOEX,32545,1444556031.5,96.2,95.33,97.77,96.8,96.64,96.8,14943110,96.67,96.67,96.8,1444556031.5,1444556031.5,1444556031.5,
