date_time,open,low,high,close,vol
2014-06-09,6974,6971,7076,7029,212826
2014-06-10,7069,6900,7069,6900,207612
2014-06-11,6895,6861,6940,6940,207715
2014-06-16,6700,6548,6700,6649,520423
2014-06-17,6640,6550,6682,6622,219261
2014-06-18,6614,6586,6801,6780,276596
2014-06-19,6845,6797,6895,6839,188079
2014-06-20,6855,6805,6924,6865,247349
2014-06-23,6887,6821,6940,6899,195573
2014-06-24,6909,6848,6925,6895,191568
2014-06-25,6863,6763,6906,6766,191597
2014-06-26,6773,6678,6819,6720,228827
2014-06-27,6805,6655,6805,6715,120365
2014-06-30,6717,6660,6758,6719,163975
2014-07-01,6721,6669,6799,6798,132268
2014-07-02,6791,6791,6920,6920,204711
2014-07-03,6948,6908,7020,7005,231628
2014-07-04,6995,6941,7032,6971,148269
2014-07-07,6977,6948,7149,7149,184810
2014-07-08,7106,7106,7319,7280,381218
2014-07-09,7254,7215,7325,7316,167278
2014-07-10,7320,7184,7402,7210,317565
2014-07-11,7218,7162,7275,7260,158768
2014-07-14,7265,7232,7305,7263,124991
2014-07-15,7267,7220,7319,7300,204730
2014-07-16,7310,7142,7390,7160,274249
2014-07-17,7025,6977,7148,7135,342601
2014-07-18,7060,6968,7132,7010,280507
2014-07-21,7010,6818,7010,6819,254739
2014-07-22,6871,6850,7029,7009,220574
2014-07-23,6999,6994,7193,7145,206070
2014-07-24,7143,7092,7220,7219,130980
2014-07-25,7186,6980,7200,7039,275582
2014-07-28,6988,6901,7038,6981,194139
2014-07-29,7000,6990,7116,7030,186122
2014-07-30,7000,6991,7200,7083,207320
2014-07-31,7091,7017,7180,7060,163860
2014-08-01,7021,6876,7072,6953,202172
2014-08-04,6965,6910,7029,7000,178477
2014-08-05,7024,6851,7067,6856,217880
2014-08-06,6840,6709,6937,6733,273368
2014-08-07,6664,6631,6858,6800,220177
2014-08-08,6766,6750,6950,6883,189087
2014-08-11,6933,6933,7028,6995,155984
2014-08-12,7004,6898,7010,6917,140852
2014-08-13,6917,6889,7014,6980,236680
2014-08-14,7001,6933,7044,6961,182079
2014-08-15,6975,6932,7076,7025,149909
2014-08-18,7029,6996,7065,7065,92357
2014-08-19,7071,7070,7313,7300,235034
2014-08-20,7310,7279,7447,7447,225976
2014-08-21,7450,7382,7535,7445,249759
2014-08-22,7430,7287,7438,7300,174863
2014-08-25,7278,7278,7384,7342,69782
2014-08-26,7329,7225,7376,7252,147759
2014-08-27,7276,7243,7320,7300,114514
2014-08-28,7295,7153,7295,7280,225254
2014-08-29,7260,7230,7350,7230,221671
2014-09-01,7281,7213,7357,7240,192938
2014-09-02,7275,7155,7300,7177,150051
2014-09-03,7182,7086,7365,7331,392697
2014-09-04,7300,7280,7400,7309,217143
2014-09-05,7304,7215,7535,7521,433199
2014-09-08,7471,7471,7580,7510,232197
2014-09-09,7495,7384,7533,7393,165841
2014-09-10,7375,7344,7453,7380,174874
2014-09-11,7400,7330,7449,7334,180003
2014-09-12,7339,7310,7495,7400,173654
2014-09-15,7400,7330,7465,7460,270268
2014-09-16,7459,7440,7670,7625,294756
2014-09-17,7600,7531,7706,7647,276647
2014-09-18,7643,7588,7694,7647,140846
2014-09-19,7643,7404,7646,7485,270483
2014-09-22,7444,7150,7450,7160,384981
2014-09-23,7163,7163,7298,7279,177359
2014-09-24,7301,7283,7395,7325,145576
2014-09-25,7357,7351,7469,7425,242803
2014-09-26,7401,7396,7530,7498,192481
2014-09-29,7495,7320,7539,7320,212698
2014-09-30,7350,7239,7428,7320,276646
2014-10-01,7303,7258,7419,7260,266081
2014-10-02,7250,6950,7290,6996,460432
2014-10-03,7085,6893,7099,6937,211614
2014-10-06,6980,6975,7097,7048,236392
2014-10-07,7025,6914,7090,7015,312758
2014-10-08,6968,6811,6977,6811,304818
2014-10-09,6898,6857,6989,6911,320325
2014-10-10,6850,6780,6928,6800,255162
2014-10-13,6799,6766,7083,6947,278355
2014-10-14,6946,6946,7084,6956,266850
2014-10-15,6985,6866,7080,7030,248460
2014-10-16,7040,6957,7126,6990,375968
2014-10-17,7058,7023,7166,7115,261141
2014-10-20,7128,7084,7188,7165,229162
2014-10-21,7129,7090,7550,7501,661987
2014-10-22,7518,7511,7675,7630,594555
2014-10-23,7615,7598,7886,7760,596971
2014-10-24,7750,7655,7805,7740,261652
2014-10-27,7800,7505,7890,7590,410515
2014-10-28,7611,7510,7749,7580,307982
2014-10-29,7624,7611,7806,7760,392153
2014-10-30,7745,7600,7840,7689,400597
2014-10-31,7740,7695,8033,8033,531951
2014-11-03,8032,7978,8138,7996,169555
2014-11-05,7919,7876,7997,7954,238669
2014-11-06,7980,7980,8187,8041,304794
2014-11-07,8066,7920,8217,8000,523243
2014-11-10,8050,7912,8090,8048,280324
2014-11-11,8048,8020,8127,8084,214554
2014-11-12,8083,8023,8140,8103,164723
2014-11-13,8110,8025,8163,8030,230497
2014-11-14,8024,7982,8155,8152,197362
2014-11-17,8111,8111,8300,8280,225287
2014-11-18,8300,8216,8413,8395,297264
2014-11-19,8395,8360,8493,8483,169193
2014-11-20,8480,8416,8625,8510,195057
2014-11-21,8523,8266,8570,8422,282497
2014-11-24,8423,8306,8456,8430,190143
2014-11-25,8420,8365,8562,8502,178720
2014-11-26,8499,8484,8575,8561,243859
2014-11-27,8550,8500,8695,8605,279672
2014-11-28,8589,8588,8873,8820,351972
2014-12-01,8850,8832,9702,9640,816016
2014-12-02,9645,9580,9975,9814,569154
2014-12-03,9878,9710,10027,9900,399438
2014-12-04,9901,9815,10035,9835,390661
2014-12-05,9835,9777,9985,9851,251072
2014-12-08,9867,9512,9939,9596,323060
2014-12-09,9592,9450,9690,9463,255282
