date_time,open,low,high,close,vol
2014-06-09,238.08,237.02,241.79,240.36,6373420
2014-06-10,246.48,239.65,246.48,242.8,5042580
2014-06-11,242.41,242.12,249.66,249.66,12959310
2014-06-16,249.01,245.67,254.87,253.3,19174760
2014-06-17,253.25,250.1,257.3,251.59,7504200
2014-06-18,251.52,249.23,252.58,250.87,7890720
2014-06-19,253.0,249.24,254.23,249.89,8963490
2014-06-20,250.65,248.07,251.84,250.11,6944910
2014-06-23,250.28,250.0,253.3,252.3,4943100
2014-06-24,253.05,252.7,258.3,257.81,6899670
2014-06-25,256.36,248.74,257.69,250.0,6756610
2014-06-26,251.25,248.5,252.44,249.24,4648100
2014-06-27,249.9,247.11,251.24,249.49,4764260
2014-06-30,249.67,246.35,250.11,249.3,3782240
2014-07-01,248.95,247.17,250.35,250.16,2410840
2014-07-02,250.52,249.72,255.29,255.19,6029760
2014-07-03,255.1,255.1,258.55,257.7,5029670
2014-07-04,256.85,253.9,259.0,253.9,5432990
2014-07-07,244.0,241.12,248.99,248.99,6265420
2014-07-08,248.9,248.64,254.5,249.99,7000330
2014-07-09,249.0,245.32,249.9,247.95,4485820
2014-07-10,248.1,242.2,249.72,244.95,7532330
2014-07-11,245.9,242.61,246.65,246.01,4108780
2014-07-14,246.48,241.57,247.88,242.0,3311240
2014-07-15,242.58,240.5,244.44,241.92,5356490
2014-07-16,241.9,240.73,245.3,244.18,4088830
2014-07-17,237.0,229.02,237.0,233.7,10709070
2014-07-18,229.02,229.02,232.18,231.75,7864560
2014-07-21,220.83,220.83,231.48,225.91,5478310
2014-07-22,227.76,226.23,229.5,226.76,7344200
2014-07-23,229.52,220.11,229.52,221.8,6242370
2014-07-24,222.0,220.21,222.45,222.45,5698180
2014-07-25,222.38,219.65,223.99,220.84,8196760
2014-07-28,220.61,214.39,220.97,218.21,8812750
2014-07-29,218.7,217.06,221.44,220.3,6805200
2014-07-30,218.95,217.01,226.87,224.0,9399760
2014-07-31,224.99,222.12,226.72,223.0,5640440
2014-08-01,222.09,219.42,224.0,221.79,5781690
2014-08-04,221.33,219.0,223.38,219.9,3908940
2014-08-05,221.01,219.08,221.78,220.0,3604190
2014-08-06,219.9,218.55,223.76,219.55,5711540
2014-08-07,218.79,218.68,222.99,221.0,7628050
2014-08-08,221.33,219.51,222.55,219.54,3810580
2014-08-11,224.9,221.21,225.64,221.38,4453750
2014-08-12,221.71,219.75,223.2,221.65,3489390
2014-08-13,221.45,221.45,227.33,225.99,6812810
2014-08-14,229.26,224.57,229.26,226.3,4673440
2014-08-15,226.0,224.65,226.91,225.0,3531470
2014-08-18,225.0,223.66,226.64,224.68,2300560
2014-08-19,224.87,224.87,227.71,227.4,5336200
2014-08-20,227.71,226.83,231.8,231.54,8633490
2014-08-21,231.1,231.1,234.7,233.0,3762610
2014-08-22,234.0,228.0,234.0,230.03,3994060
2014-08-25,230.22,229.36,232.2,231.69,1977830
2014-08-26,232.0,229.22,232.65,229.22,1947630
2014-08-27,230.1,229.73,233.0,231.69,3600420
2014-08-28,231.69,226.06,232.0,228.99,5338320
2014-08-29,228.53,226.0,231.44,226.0,3224570
2014-09-01,226.25,226.25,232.0,229.0,4709250
2014-09-02,229.55,227.94,231.0,230.5,2884730
2014-09-03,230.5,229.92,236.9,236.13,8965910
2014-09-04,235.99,233.13,237.97,236.54,3670470
2014-09-05,234.95,234.51,239.09,238.0,4843110
2014-09-08,236.4,232.23,238.85,234.02,4822180
2014-09-09,234.01,233.92,235.92,234.55,2511410
2014-09-10,234.49,232.71,236.0,234.9,2041280
2014-09-11,234.79,230.01,236.35,230.01,3762330
2014-09-12,230.0,228.51,234.2,233.2,4158350
2014-09-15,233.0,231.21,234.02,232.19,5924820
2014-09-16,234.67,232.48,241.62,240.5,6048810
2014-09-17,239.95,234.8,240.5,237.34,4742790
2014-09-18,237.59,236.0,241.0,238.76,3074850
2014-09-19,239.0,231.72,239.0,233.5,5548090
2014-09-22,234.38,230.0,234.52,230.0,3298760
2014-09-23,230.55,230.04,233.0,232.79,3304420
2014-09-24,233.46,231.83,234.31,232.36,3135650
2014-09-25,233.0,230.79,234.53,231.2,2793420
2014-09-26,231.5,228.93,233.44,232.39,4619220
2014-09-29,233.77,228.74,236.02,229.0,5631560
2014-09-30,229.36,228.5,233.7,232.0,3698040
2014-10-01,231.61,230.0,233.13,230.0,2679530
2014-10-02,229.08,225.79,230.57,226.37,3537850
2014-10-03,228.64,226.98,230.3,227.73,2643740
2014-10-06,229.37,229.37,233.47,232.07,3475620
2014-10-07,232.11,229.65,232.94,231.3,2246410
2014-10-08,230.5,227.5,232.75,227.5,4871320
2014-10-09,230.01,227.05,231.25,228.47,3447860
2014-10-10,226.0,221.85,227.18,222.3,5580800
2014-10-13,221.99,221.4,227.79,225.53,2911110
2014-10-14,225.5,225.0,233.47,230.3,4896610
2014-10-15,229.95,225.64,230.21,226.61,3116270
2014-10-16,227.07,223.0,229.93,224.15,4512650
2014-10-17,225.94,225.1,230.1,228.69,3457610
2014-10-20,229.24,225.55,230.75,227.2,3537880
2014-10-21,227.01,225.0,229.45,228.24,2310250
2014-10-22,229.39,224.71,229.39,225.4,2909900
2014-10-23,224.8,222.25,225.72,224.2,4956200
2014-10-24,224.45,222.5,226.0,225.88,2493030
2014-10-27,227.76,225.65,229.28,227.9,3260300
2014-10-28,228.53,227.49,231.5,229.6,3141570
2014-10-29,230.35,228.21,233.45,233.45,4423520
2014-10-30,232.41,230.51,236.2,235.96,6195750
2014-10-31,236.43,234.71,239.9,239.9,4992590
2014-11-03,240.06,237.38,240.9,240.3,1517640
2014-11-05,239.23,234.52,239.88,239.88,5601670
2014-11-06,239.75,238.5,243.95,239.21,4736410
2014-11-07,240.4,237.0,243.92,239.02,8463260
2014-11-10,240.87,239.01,243.04,239.86,3570780
2014-11-11,239.54,238.85,242.37,239.34,4508050
2014-11-12,239.5,236.0,240.34,237.23,4176190
2014-11-13,236.65,231.5,238.6,231.5,5047940
2014-11-14,231.5,230.13,235.4,233.79,4164080
2014-11-17,233.04,232.35,235.05,233.97,1791880
2014-11-18,234.95,233.5,235.98,235.7,4850340
2014-11-19,235.65,234.4,235.99,235.0,3124540
2014-11-20,235.0,234.03,237.0,235.8,4608280
2014-11-21,236.5,235.07,241.59,240.4,7843450
2014-11-24,241.06,236.49,241.49,237.62,3158270
2014-11-25,239.0,235.02,239.0,237.01,2431410
2014-11-26,236.4,234.33,238.58,238.0,4222580
2014-11-27,237.62,232.45,239.1,233.66,4020190
2014-11-28,232.87,228.92,234.86,233.74,5127800
2014-12-01,232.0,231.05,239.5,233.5,10316100
2014-12-02,234.9,230.3,235.0,232.75,6439860
2014-12-03,233.0,227.5,235.45,230.45,8890610
2014-12-04,231.0,228.3,232.75,228.3,6370370
2014-12-05,228.8,221.7,229.0,221.95,4806410
2014-12-08,222.0,210.65,226.2,212.2,7582440
2014-12-09,211.7,205.5,217.9,213.35,7199030
2014-12-10,220.15,212.15,220.15,213.5,4611170
2014-12-11,213.9,204.3,215.35,208.0,7303450
2014-12-12,207.0,200.0,215.45,210.75,7098610
2014-12-15,211.35,201.3,213.1,201.5,8782990
2014-12-16,201.5,183.95,205.0,200.65,12196960
2014-12-17,200.75,190.1,206.5,194.65,10755000
2014-12-18,200.05,196.3,212.0,196.9,13451330
2014-12-19,197.95,187.4,201.35,194.15,7712830
2014-12-22,196.05,194.0,208.95,198.9,9365290
2014-12-23,200.0,195.5,203.95,196.65,4593370
2014-12-24,195.5,193.2,199.0,193.2,3504880
2014-12-25,193.2,192.0,196.25,195.0,1713440
2014-12-26,195.45,194.7,198.55,196.75,2007450
2014-12-29,197.05,195.15,206.5,201.8,5206380
2014-12-30,200.05,192.3,201.35,195.8,3516390
2015-01-05,193.25,192.0,200.0,196.75,3054380
2015-01-06,195.65,195.3,203.0,200.3,3351110
2015-01-08,202.15,201.05,215.3,214.95,5965920
2015-01-09,215.0,204.2,216.95,206.6,4373540
2015-01-12,205.5,201.95,209.7,204.0,3142690
2015-01-13,204.0,201.05,208.75,204.9,3118610
2015-01-14,204.9,204.3,210.9,209.5,3145770
2015-01-15,211.8,211.3,224.3,219.9,9179770
2015-01-16,219.9,216.75,226.7,226.0,5762150
2015-01-19,226.05,223.9,237.35,225.3,9138130
2015-01-20,226.5,222.4,232.2,227.0,8175330
2015-01-21,227.55,226.05,234.8,234.6,5929330
2015-01-22,234.8,234.05,244.6,241.8,9392470
2015-01-23,242.0,241.55,247.75,243.9,7516960
2015-01-26,243.0,234.7,243.0,237.25,4026100
2015-01-27,234.7,233.0,245.0,239.0,6517270
2015-01-28,240.2,230.25,241.3,231.5,6896170
2015-01-29,231.45,226.55,236.0,226.55,4169590
2015-01-30,228.8,225.0,232.3,229.35,6764140
2015-02-02,231.65,224.5,234.35,230.55,7699860
2015-02-03,231.7,231.15,241.7,238.35,13897040
2015-02-04,239.95,237.7,242.8,239.0,7528100
2015-02-05,237.35,235.25,251.6,251.0,9082730
2015-02-06,251.1,250.5,261.0,261.0,12580320
2015-02-09,260.9,256.25,269.8,257.0,8449530
2015-02-10,255.3,253.0,264.35,257.05,5311240
2015-02-11,260.05,260.0,272.75,265.35,8593430
2015-02-12,265.5,264.05,282.9,274.05,12838040
2015-02-13,278.05,277.7,290.75,290.2,9921190
2015-02-16,291.0,275.1,294.2,279.7,8148830
2015-02-17,278.9,271.15,289.85,275.95,8881110
2015-02-18,278.05,276.05,283.4,281.45,5222100
2015-02-19,279.75,266.5,281.0,275.75,6884540
2015-02-20,276.1,271.1,278.0,274.0,4306720
2015-02-24,268.75,266.3,271.5,268.65,3530670
2015-02-25,268.95,260.1,269.4,263.45,4408940
2015-02-26,265.05,261.0,269.25,263.85,5649110
2015-02-27,263.95,261.25,267.0,265.85,3401710
2015-03-02,267.0,266.85,274.05,269.7,4296220
2015-03-03,269.7,264.0,277.7,277.0,6066710
2015-03-04,276.3,263.25,279.9,264.95,6671450
2015-03-05,265.25,262.35,275.0,269.6,6583610
2015-03-06,269.7,263.2,270.6,263.5,3632710
2015-03-10,261.55,251.0,263.95,253.0,5178290
2015-03-11,251.85,250.1,256.05,251.45,4252680
2015-03-12,253.45,245.3,253.6,247.7,4191370
2015-03-13,247.3,240.0,249.0,241.3,4009410
2015-03-16,240.0,236.7,242.8,236.7,5188720
2015-03-17,238.05,235.55,241.75,237.0,3435230
2015-03-18,239.95,237.0,244.45,243.4,5411790
2015-03-19,246.0,236.35,248.3,237.05,5498320
2015-03-20,237.15,234.6,245.0,239.3,6500810
2015-03-23,241.85,237.1,246.55,239.95,6456660
2015-03-24,239.1,236.8,244.5,244.0,3541850
2015-03-25,243.8,237.5,245.35,242.7,4278310
2015-03-26,245.0,237.1,247.7,237.1,7864570
2015-03-27,236.6,236.0,240.0,237.25,3325490
2015-03-30,237.25,237.25,247.7,247.5,4414590
2015-03-31,247.4,244.6,253.3,252.15,6197620
2015-04-01,252.2,250.4,261.85,261.35,6572570
2015-04-02,260.5,260.2,264.3,262.55,4225370
2015-04-03,262.55,260.75,264.85,263.7,1972090
2015-04-06,263.3,263.3,267.0,266.15,2204060
2015-04-07,266.05,263.15,270.9,264.1,4138610
2015-04-08,263.65,257.5,263.9,263.7,4767060
2015-04-09,262.0,254.25,262.45,258.55,5960370
2015-04-10,258.75,252.8,263.2,256.95,5994040
2015-04-13,257.65,255.4,261.5,255.5,4642090
2015-04-14,256.0,248.2,256.0,249.5,5039040
2015-04-15,249.4,246.55,255.7,254.4,4465830
2015-04-16,253.75,253.05,259.95,259.25,4604890
2015-04-17,259.65,252.55,260.7,256.0,4685980
2015-04-20,257.2,255.0,263.9,260.5,4823400
2015-04-21,260.9,258.15,263.2,259.7,5282180
2015-04-22,259.75,250.7,261.0,252.4,4182430
2015-04-23,251.0,247.05,253.0,249.1,4338980
2015-04-24,250.5,248.6,260.35,258.2,5291700
2015-04-27,258.45,256.0,260.3,256.0,2329850
2015-04-28,255.4,253.75,257.8,256.55,2260910
2015-04-29,253.95,253.95,260.7,255.0,3254100
2015-04-30,255.1,253.5,257.05,256.5,3223340
2015-05-05,257.5,255.05,263.55,261.5,4377330
2015-05-06,260.8,256.0,261.95,259.9,3741040
2015-05-07,258.8,251.4,259.0,255.25,4079230
2015-05-08,255.25,254.0,260.0,259.45,2842770
2015-05-12,259.0,254.8,260.45,258.35,2903800
2015-05-13,258.5,251.9,259.0,252.45,3033410
2015-05-14,252.45,252.45,256.9,255.7,2091640
2015-05-15,257.05,254.9,259.8,257.45,2904580
2015-05-18,257.55,256.0,259.3,256.1,1396020
2015-05-19,256.0,250.25,256.35,252.25,3010350
2015-05-20,251.95,245.15,253.3,245.9,1958940
