date_time,open,low,high,close,vol,regAngle_8,regAngleInterpreter_8,regAngle_35,regAngleInterpreter_35,MA_fast,MA_slow,MA_fast_price_pos,MA_fast_slow_pos,MACD,MACDchg,MACDdiv_short,MACDdiv_long,WILLR,WILLRoverZones,WILLRdiv_short,WILLRdiv_long,CCI,CCIoverZones,CCIdiv_short,CCIdiv_long,upBB,midBB,lowBB,BBTouch,Hummer,ShootingStar,DivBar,w1_open,w1_high,w1_low,w1_close,w1_vol,w1_prcntChng_5,w1_prcntChng_15,w1_regAngle_8,w1_regAngleInterpreter_8,w1_MA_fast,w1_MA_slow,w1_MA_fast_price_pos,w1_MA_fast_slow_pos,w1_MACD,w1_MACDchg,w1_MACDdiv,w1_WILLR,w1_WILLRoverZones,w1_WILLRdiv_short,w1_WILLRdiv_long,w1_Hummer,w1_ShootingStar,w1_DivBar,w1_UpperTimeFrameCondition,sig_elder,sig_channel,sig_DivBar,sig_NR4ID,sig_breakVolatility
2013-07-08,265.13,265.13,265.13,265.13,100,0.0,0,0.0,0,,,0,0,,0,0,0,,0,0,0,,0,0,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0
2013-07-10,262.5,261.5,262.5,261.5,650,0.0,0,0.0,0,,,0,0,,0,0,0,,0,0,0,,0,0,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0
2013-07-12,269.0,269.0,270.0,270.0,450,0.0,0,0.0,0,,,0,0,,0,0,0,,0,0,0,,0,0,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0
2013-07-15,273.6,271.0,273.6,271.0,400,0.0,0,0.0,0,,,0,0,,0,0,0,,0,0,0,,0,0,0,,,,0,0,0,-100,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0
2013-07-17,267.0,267.0,275.0,273.6,450,0.0,0,0.0,0,,,0,0,,0,0,0,,0,0,0,,0,0,0,276.9428647224218,268.246,259.54913527757816,0,0,0,100,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0
2013-07-19,270.32,270.03,271.53,270.03,450,0.0,0,0.0,0,,,0,0,,0,0,0,,0,0,0,,0,0,0,277.385192116871,269.226,261.066807883129,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0
2013-07-22,268.04,268.04,274.99,274.44,700,0.0,0,0.0,0,,,0,0,,0,0,0,,0,0,0,,0,0,0,275.52576723409925,271.81399999999996,268.1022327659007,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0
2013-07-25,282.0,282.0,283.0,283.0,5500,0.0,0,0.0,0,271.0875,,1,0,,0,0,0,-0.0,-1,0,0,,0,0,0,283.59038360139823,274.414,265.23761639860174,-1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0
2013-07-29,283.0,277.01,283.0,277.01,510,0.0,0,0.0,0,272.4036111111111,,1,0,,0,0,0,-27.860465116279112,0,0,0,,0,0,0,284.24698233111474,275.616,266.98501766888523,-1,0,0,-100,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0
2013-07-30,278.0,278.0,279.79,278.6,16120,62.59433032863765,2,0.0,0,273.7805864197531,,1,0,,0,0,0,-27.499999999999858,0,0,0,,0,0,0,285.23956399640235,276.616,267.9924360035976,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0
