date_time,open,low,high,close,vol,regAngle_8,regAngleInterpreter_8,regAngle_35,regAngleInterpreter_35,MA_fast,MA_slow,MA_fast_price_pos,MA_fast_slow_pos,MACD,MACDchg,MACDdiv_short,MACDdiv_long,WILLR,WILLRoverZones,WILLRdiv_short,WILLRdiv_long,CCI,CCIoverZones,CCIdiv_short,CCIdiv_long,upBB,midBB,lowBB,BBTouch,Hummer,ShootingStar,DivBar,w1_open,w1_high,w1_low,w1_close,w1_vol,w1_prcntChng_5,w1_prcntChng_15,w1_regAngle_8,w1_regAngleInterpreter_8,w1_MA_fast,w1_MA_slow,w1_MA_fast_price_pos,w1_MA_fast_slow_pos,w1_MACD,w1_MACDchg,w1_MACDdiv,w1_WILLR,w1_WILLRoverZones,w1_WILLRdiv_short,w1_WILLRdiv_long,w1_Hummer,w1_ShootingStar,w1_DivBar,w1_UpperTimeFrameCondition,sig_elder,sig_channel,sig_DivBar,sig_NR4ID,sig_breakVolatility
2013-03-25,1951.7,1920.7,1963.7,1922.0,32441,0.0,0,0.0,0,,,0,0,,0,0,0,,0,0,0,,0,0,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0
2013-03-26,1920.5,1919.8,1944.5,1944.5,3653,0.0,0,0.0,0,,,0,0,,0,0,0,,0,0,0,,0,0,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0
2013-03-27,1942.3,1930.0,1971.2,1969.7,1924,0.0,0,0.0,0,,,0,0,,0,0,0,,0,0,0,,0,0,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0
2013-03-28,1958.8,1958.5,1994.6,1993.2,3398,0.0,0,0.0,0,,,0,0,,0,0,0,,0,0,0,,0,0,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0
2013-03-29,1999.1,1996.2,2003.7,2003.4,1908,0.0,0,0.0,0,,,0,0,,0,0,0,,0,0,0,,0,0,0,2026.8855965573491,1966.56,1906.2344034426508,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0
2013-04-01,1993.4,1978.2,1998.4,1978.2,20889,0.0,0,0.0,0,,,0,0,,0,0,0,,0,0,0,,0,0,0,2018.4662513640333,1977.8,1937.1337486359666,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0
2013-04-02,1983.0,1982.9,2002.2,2002.2,6961,0.0,0,0.0,0,,,0,0,,0,0,0,,0,0,0,,0,0,0,2015.9902082543445,1989.3400000000001,1962.6897917456558,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0
2013-04-03,1990.0,1976.0,2001.1,1978.9,12895,0.0,0,0.0,0,1974.0125,,1,0,,0,0,0,-29.558998808104803,0,0,0,,0,0,0,2012.9814311456505,1991.1800000000003,1969.37856885435,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0
2013-04-04,1970.0,1963.4,1984.3,1966.9,7302,0.0,0,0.0,0,1972.4319444444445,,0,0,,0,0,0,-43.86174016686522,0,0,0,,0,0,0,2014.781434475722,1985.9200000000005,1957.058565524279,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0
2013-04-05,1967.3,1936.8,1977.2,1942.8,15492,-51.1985699102045,-2,0.0,0,1965.8470679012346,,0,0,,0,0,0,-82.63229308005435,1,0,0,,0,0,0,2012.3802021766926,1973.8000000000004,1935.2197978233082,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0
2013-04-08,1948.9,1920.0,1957.5,1924.3,9019,-65.29532462088888,-2,0.0,0,1956.6143861454048,,0,0,,0,0,0,-94.86260454002395,1,0,0,,0,0,0,2017.5022025985945,1963.0200000000004,1908.5377974014064,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0
2013-04-09,1927.2,1927.2,1965.9,1965.9,8348,-61.7784525604562,-2,0.0,0,1958.6778558908704,,1,0,,0,0,0,-45.16129032258057,0,0,0,-40.2495825643734,0,0,0,1994.9525707244338,1955.7600000000007,1916.5674292755675,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0
2013-04-10,1963.7,1940.0,1967.7,1942.3,12695,-58.409857332116445,-2,0.0,0,1955.0383323595659,1964.176923076923,0,0,,0,0,0,-72.87104622871053,0,0,0,-56.839160839160904,0,0,0,1980.6626255912179,1948.4400000000005,1916.2173744087831,0,0,0,-100,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0
2013-04-11,1947.9,1906.5,1947.9,1920.0,20008,-62.685870601661904,-2,0.0,0,1947.2520362796624,1957.865934065934,0,0,,0,0,0,-85.8934169278997,1,100,0,-131.87438839960942,1,0,0,1971.630072152055,1939.0600000000006,1906.4899278479463,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0
2013-04-12,1923.4,1916.6,1935.0,1934.4,9880,-60.295750193258435,-2,0.0,0,1944.3960282175153,1954.5136577708006,0,0,,0,0,0,-70.5073995771669,0,100,0,-100.54736505653497,1,0,0,1969.8715742922914,1937.3800000000006,1904.8884257077098,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,1,0
2013-04-15,1931.4,1883.0,1931.4,1886.0,21683,-58.41764035623665,-2,0.0,0,1931.4191330580675,1944.7259923749718,0,0,,0,0,0,-97.03849950641658,1,0,0,-146.47037701974938,1,0,0,1982.5977306622865,1929.7200000000005,1876.8422693377145,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0
2013-04-16,1884.3,1883.3,1909.3,1899.4,6545,-57.39629852411816,-2,0.0,0,1924.3037701562748,1938.2508506071188,0,0,,0,0,0,-82.59023354564746,1,0,0,-130.41013849526922,1,0,0,1958.5714222772194,1916.4200000000005,1874.2685777227816,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0
2013-04-17,1894.0,1874.9,1900.0,1892.3,14082,-61.16075414796905,-2,0.0,0,1917.1918212326582,1931.6864433775304,0,0,,0,0,0,-81.25000000000014,1,0,0,-122.37415577070306,1,0,0,1942.5633590026175,1906.4200000000005,1870.2766409973835,1,0,0,100,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0
2013-04-18,1915.0,1893.9,1920.3,1893.9,12015,-65.62796634784871,-2,0.0,0,1912.0158609587343,1926.2883800378831,0,0,,0,0,0,-79.52586206896551,0,100,0,-78.31373841702451,0,100,0,1935.4814235410108,1901.2000000000003,1866.9185764589897,0,0,0,-100,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0
2013-04-19,1900.5,1858.3,1904.3,1887.6,8647,-66.22766943093787,-2,0.0,0,1906.5901140790156,1920.7614686038999,0,0,,0,0,0,-73.2175502742231,0,100,0,-110.30126520037177,1,100,0,1901.376959682992,1891.8400000000006,1882.3030403170092,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0
2013-04-22,1898.9,1849.7,1906.5,1849.7,12325,-59.67402045008038,-2,0.0,0,1893.947866505901,1910.6098302319142,0,0,,0,0,0,-100.0,1,0,0,-123.94013123940142,1,100,0,1920.265604940858,1884.5800000000006,1848.894395059143,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,0,0
2013-04-23,1853.6,1848.1,1898.9,1890.6,14752,-51.507262921607484,-2,0.0,0,1893.2038961712562,1907.7512830559265,0,0,,0,0,0,-51.093210586881526,0,0,0,-83.32241784489742,0,100,0,1916.2020071294553,1882.8200000000008,1849.4379928705464,1,0,0,100,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,0,0
