date_time,open,low,high,close,vol,regAngle_8,regAngleInterpreter_8,regAngle_35,regAngleInterpreter_35,MA_fast,MA_slow,MA_fast_price_pos,MA_fast_slow_pos,MACD,MACDchg,MACDdiv_short,MACDdiv_long,WILLR,WILLRoverZones,WILLRdiv_short,WILLRdiv_long,CCI,CCIoverZones,CCIdiv_short,CCIdiv_long,upBB,midBB,lowBB,BBTouch,Hummer,ShootingStar,DivBar,w1_open,w1_high,w1_low,w1_close,w1_vol,w1_prcntChng_5,w1_prcntChng_15,w1_regAngle_8,w1_regAngleInterpreter_8,w1_MA_fast,w1_MA_slow,w1_MA_fast_price_pos,w1_MA_fast_slow_pos,w1_MACD,w1_MACDchg,w1_MACDdiv,w1_WILLR,w1_WILLRoverZones,w1_WILLRdiv_short,w1_WILLRdiv_long,w1_Hummer,w1_ShootingStar,w1_DivBar,w1_UpperTimeFrameCondition,sig_elder,sig_channel,sig_DivBar,sig_NR4ID,sig_breakVolatility
2014-06-09,49.59,49.09,49.74,49.42,1740420,0.0,0,0.0,0,,,0,0,,0,0,0,,0,0,0,,0,0,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0
2014-06-10,49.35,47.78,49.35,48.6,2858080,0.0,0,0.0,0,,,0,0,,0,0,0,,0,0,0,,0,0,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0
2014-06-11,48.56,48.2,49.25,48.33,1747920,0.0,0,0.0,0,,,0,0,,0,0,0,,0,0,0,,0,0,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0
2014-06-16,47.9,46.83,48.94,48.3,5256360,0.0,0,0.0,0,,,0,0,,0,0,0,,0,0,0,,0,0,0,,,,0,0,0,100,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0
2014-06-17,48.3,47.61,48.89,48.39,2565250,0.0,0,0.0,0,,,0,0,,0,0,0,,0,0,0,,0,0,0,49.44660837105276,48.608000000000004,47.76939162894725,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0
2014-06-18,48.53,48.2,49.5,49.17,2450060,0.0,0,0.0,0,,,0,0,,0,0,0,,0,0,0,,0,0,0,49.20488793465073,48.55800000000001,47.911112065349286,-1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0
2014-06-19,49.6,48.7,50.3,48.97,2394930,0.0,0,0.0,0,,,0,0,,0,0,0,,0,0,0,,0,0,0,49.3606590423499,48.632000000000005,47.90334095765011,-1,0,0,-100,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0
2014-06-20,49.17,47.8,49.17,47.8,1778640,0.0,0,0.0,0,48.62250000000001,,0,0,,0,0,0,-72.04610951008648,0,0,0,,0,0,0,49.50926802042897,48.52600000000001,47.54273197957105,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0
2014-06-23,48.0,46.29,48.32,46.85,2543640,0.0,0,0.0,0,48.22861111111112,,0,0,,0,0,0,-86.03491271820442,1,0,0,,0,0,0,49.92026126239403,48.236000000000004,46.55173873760598,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0
2014-06-24,47.02,46.81,47.6,47.46,2674080,-53.4053295858433,-2,0.0,0,48.05780864197531,,0,0,,0,0,0,-70.82294264339146,0,0,0,,0,0,0,49.82795388016745,48.050000000000004,46.27204611983256,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,1,0
